Date,Inflow,Opihi at Rockwood,Te Ana Wai,SnowStorage
29/08/2008,12.36998005,11.352,16.98,83.76867618
30/08/2008,6.39192412,10.225,14.11,84.00455553
31/08/2008,6.9312325,8.653,11.39,84.26766359
1/09/2008,7.18695,7.705,9.64,82.62320126
2/09/2008,12.56402245,7.439,8.69,78.28276769
3/09/2008,15.47916093,7.728,8.19,75.13529609
4/09/2008,23.21910296,17.858,19.29,78.1925561
5/09/2008,22.63858102,16.733,15.73,82.19980713
6/09/2008,16.41704,12.395,13.07,82.63229137
7/09/2008,13.65851097,10.356,11.16,81.90906439
8/09/2008,11.59795801,9.02,9.68,81.90778717
9/09/2008,11.22385065,9.134,9.4,82.05944234
10/09/2008,11.05765801,8.419,9.03,82.42535758
11/09/2008,6.125223704,7.223,7.61,81.55432472
12/09/2008,9.00627375,7.242,8.05,80.56510681
13/09/2008,7.485163241,6.802,6.99,79.23738401
14/09/2008,8.142456759,6.659,6.3,78.10877198
15/09/2008,7.15174,6.578,5.79,74.81195348
16/09/2008,11.8630262,6.575,5.35,72.2794622
17/09/2008,13.58770569,6.317,4.82,66.30924983
18/09/2008,12.23565431,6.19,4.5,63.79259103
19/09/2008,9.66428412,5.893,4.16,63.93123093
20/09/2008,6.969639676,5.426,3.75,63.59109755
21/09/2008,7.930590926,5.161,3.43,62.44055554
22/09/2008,7.679413287,5.197,3.31,62.0159746
23/09/2008,8.788094167,4.755,2.9,59.47065957
24/09/2008,24.65360264,5.979,2.84,55.733036
25/09/2008,23.36446495,5.413,2.67,55.4641385
26/09/2008,9.461521204,4.818,2.42,55.07552132
27/09/2008,11.12765588,4.719,2.27,50.7682001
28/09/2008,11.62536602,4.715,2.42,54.55993431
29/09/2008,6.25494,4.305,2.21,51.54124611
30/09/2008,12.19288671,4.092,2.1,51.04505541
1/10/2008,9.444870046,3.797,1.95,51.04499047
2/10/2008,5.49472,3.594,1.83,50.96587802
3/10/2008,3.955040509,3.439,1.71,50.44629529
4/10/2008,8.204253704,3.474,1.56,50.13048445
5/10/2008,18.94640639,3.921,1.57,47.65428119
6/10/2008,11.31172199,3.52,1.51,46.46166073
7/10/2008,9.755488009,3.66,1.51,44.65881539
8/10/2008,8.916071435,4.359,1.96,46.09824568
9/10/2008,9.153508426,3.942,2.04,46.09824568
10/10/2008,7.061689722,3.502,1.67,46.09824568
11/10/2008,5.664828194,3.23,1.48,44.62616209
12/10/2008,5.726875417,3.077,1.39,43.75292313
13/10/2008,6.062276759,3.003,1.33,43.51832964
14/10/2008,5.173609398,2.885,1.25,43.04668342
15/10/2008,6.36586838,2.782,1.18,41.98232156
16/10/2008,6.15827713,2.778,1.17,40.61939086
17/10/2008,6.95574412,2.869,1.29,40.73717952
18/10/2008,7.6337,2.76,1.29,39.7472436
19/10/2008,5.776640278,2.675,1.19,39.53064619
20/10/2008,6.310868333,2.607,1.14,39.32430084
21/10/2008,6.974216481,2.528,1.07,39.12726299
22/10/2008,6.123483843,2.457,1.02,38.93919683
23/10/2008,7.030578704,2.414,1.02,38.75967656
24/10/2008,2.32397338,2.369,1.01,38.12553411
25/10/2008,7.549490741,2.633,1.04,36.78709004
26/10/2008,8.07271,4.152,1.69,38.22445443
27/10/2008,5.380484537,3.35,1.74,37.12022204
28/10/2008,8.587070278,2.819,1.53,36.13574388
29/10/2008,11.44552972,2.769,1.26,35.23987619
30/10/2008,10.34817819,2.602,1.18,34.7954429
31/10/2008,8.0297825,2.483,1.09,34.64533794
1/11/2008,5.557268611,2.443,1.02,34.62762601
2/11/2008,7.698458611,2.427,0.99,34.49467808
3/11/2008,8.64848,2.33,0.91,34.10475153
4/11/2008,6.408825278,2.312,0.88,33.31319902
5/11/2008,7.636384907,2.296,0.89,32.90983176
6/11/2008,7.147446065,2.235,0.98,33.0898807
7/11/2008,8.67625,2.19,0.97,33.5164811
8/11/2008,5.171081667,2.07,0.93,33.5164811
9/11/2008,4.275712639,2.041,0.88,33.36874111
10/11/2008,3.817004028,1.985,0.84,33.00085608
11/11/2008,5.641066713,1.921,0.76,32.75492301
12/11/2008,6.649669074,1.879,0.72,31.52369668
13/11/2008,6.628567546,1.854,0.67,29.34581728
14/11/2008,8.6118575,1.858,0.62,27.03210044
15/11/2008,7.429501204,1.788,0.55,24.61760586
16/11/2008,9.46936,1.718,0.5,20.83874713
17/11/2008,8.73539287,1.745,0.5,19.65391222
18/11/2008,7.899671435,1.732,0.5,18.6684892
19/11/2008,6.462693935,1.647,0.5,17.8615181
20/11/2008,5.379238426,1.598,0.5,17.1961739
21/11/2008,4.755922639,1.547,0.5,17.00963264
22/11/2008,3.750876944,1.491,0.5,15.45017954
23/11/2008,4.804952361,1.46,0.5,13.15362691
24/11/2008,5.959856204,1.482,0.5,11.57663534
25/11/2008,11.31712426,1.523,0.39,9.071816549
26/11/2008,11.81907366,1.655,0.39,8.636499858
27/11/2008,7.003204722,1.565,0.5,8.535080321
28/11/2008,5.401798333,1.456,0.5,8.530649804
29/11/2008,4.775268056,1.367,0.5,8.015202421
30/11/2008,4.847718287,1.412,0.5,7.194691193
1/12/2008,4.210228843,1.571,0.5,6.30329291
2/12/2008,3.744908102,1.503,0.57,5.358611501
3/12/2008,3.18435287,1.319,0.48,4.413166111
4/12/2008,5.255739491,1.636,0.45,3.485370638
5/12/2008,13.90991977,2.562,0.58,3.274900703
6/12/2008,9.489054907,1.816,0.61,2.897065067
7/12/2008,6.055146157,1.621,0.48,2.784224217
8/12/2008,5.286835093,1.522,0.45,2.543997167
9/12/2008,7.327114074,4.198,0.47,2.198719172
10/12/2008,5.15484213,2.808,0.62,1.91390605
11/12/2008,4.758321157,2.229,0.54,1.680347322
12/12/2008,6.512611481,2.871,0.7,1.58632246
13/12/2008,8.642828519,6.164,3.3,1.58632246
14/12/2008,7.10344,4.102,2.31,1.58632246
15/12/2008,6.550378611,4.149,2.24,1.586322401
16/12/2008,5.62551287,4.162,2.91,1.512737481
17/12/2008,9.328007361,7.877,12.78,1.323334366
18/12/2008,11.5022987,5.511,7.69,1.323334366
19/12/2008,10.99822944,4.247,4.88,1.317773962
20/12/2008,15.74341301,15.089,16.17,1.246711293
21/12/2008,22.70418824,15.39,21.46,1.246711293
22/12/2008,17.69614079,9.115,10.85,1.246711293
23/12/2008,14.46866782,6.467,6.92,1.209947963
24/12/2008,13.37097282,5.265,4.9,1.028200765
25/12/2008,12.94697861,5.283,4.04,0.869614129
26/12/2008,8.734018519,6.876,4.21,0.869614129
27/12/2008,8.025641296,4.919,3.2,0.869614129
28/12/2008,7.534514815,4.135,2.65,0.770690792
29/12/2008,6.070314537,3.461,2.14,0.570576528
30/12/2008,6.017227917,3.042,1.84,0.417246705
31/12/2008,4.96055,2.703,1.58,0.312813813
1/01/2009,6.78576875,2.436,1.4,0.183138634
2/01/2009,4.269665648,2.243,1.2,0.183138634
3/01/2009,3.932653704,2.259,1.3,0.131571245
4/01/2009,3.195999954,2.019,1.1,0.131337225
5/01/2009,2.950776111,1.882,1,0.131337225
6/01/2009,2.493823843,1.783,0.9,0.087581907
7/01/2009,2.788584444,1.633,0.8,0.052181268
8/01/2009,1.527303565,1.499,0.7,0.021051153
9/01/2009,3.353603611,1.43,0.6,0.00545054
10/01/2009,4.635021389,1.498,0.6,0.001079409
11/01/2009,3.209779815,1.564,0.7,0.000379406
12/01/2009,2.473962731,1.477,0.7,0.000379406
13/01/2009,3.212281713,1.45,0.6,0.000284194
14/01/2009,1.849463287,1.431,0.7,0.000284194
15/01/2009,0.543349259,1.299,0.6,9.62E-05
16/01/2009,1.310014213,1.179,0.5,0
17/01/2009,3.770631944,1.163,0.5,0
18/01/2009,2.37929875,1.639,0.5,0
19/01/2009,2.474230046,1.388,0.6,0
20/01/2009,2.21633537,1.252,0.6,0
21/01/2009,1.505859444,1.205,0.6,0
22/01/2009,0.270584954,1.09,0.5,0
23/01/2009,0.209734583,0.974,0.45,0
24/01/2009,1.208763426,0.889,0.45,0
25/01/2009,2.829050185,0.85,0.3,0
26/01/2009,1.533466944,0.85,0.3,0
27/01/2009,2.528793194,0.88,0.3,5.12E-06
28/01/2009,2.775268102,0.96,0.3,5.12E-06
29/01/2009,2.36295287,0.957,0.45,0
30/01/2009,1.873380463,0.965,0.45,0
31/01/2009,0.703504074,0.929,0.45,0
1/02/2009,2.142438194,0.867,0.45,0
2/02/2009,1.359755231,0.85,0.3,0
3/02/2009,1.112617963,0.85,0.3,0
4/02/2009,1.171908426,0.879,0.45,0
5/02/2009,1.933100509,0.887,0.45,0
6/02/2009,-0.231406019,0.85,0.45,0
7/02/2009,2.334457778,0.85,0.3,0
8/02/2009,0.151282593,0.85,0.3,0
9/02/2009,0.821623982,0.748,0.3,0
10/02/2009,2.906354167,0.85,0.3,0.040417941
11/02/2009,2.286668472,0.927,0.45,0.097202424
12/02/2009,7.446801389,4.656,1.7,3.149460821
13/02/2009,15.06711699,5.558,3.6,3.384569524
14/02/2009,5.854939537,2.549,1.7,3.152515173
15/02/2009,4.763794537,1.887,1.1,2.926106436
16/02/2009,5.184923333,1.634,0.9,1.369752175
17/02/2009,2.11944463,1.711,0.9,1.369752175
18/02/2009,2.002738935,1.575,0.8,0.770963694
19/02/2009,2.498694954,1.527,0.8,0.351698411
20/02/2009,4.400243611,8.109,4.4,0.99326652
21/02/2009,49.74167449,84.471,115.1,3.667464991
22/02/2009,61.45142704,36.023,42.7,3.686044148
23/02/2009,30.49826009,22.95,24.2,3.233037977
24/02/2009,27.18984583,26.508,34.1,3.370088159
25/02/2009,25.21959514,17.792,25.2,3.021045072
26/02/2009,19.30567009,11.552,17.3,2.531673841
27/02/2009,13.93413718,8.826,12.7,2.01664713
28/02/2009,13.25033903,7.877,10.2,1.491766113
1/03/2009,23.35203699,22.62,59.9,1.573751553
2/03/2009,22.57558519,11.503,21.7,1.054541487
3/03/2009,16.21547829,8.605,17.3,0.818218652
4/03/2009,12.48032972,7.484,13.9,0.723370229
5/03/2009,10.32964819,6.01,10.1,0.557032197
6/03/2009,9.908605833,5.288,8.1,0.363086175
7/03/2009,8.834240694,4.563,6.6,0.247524472
8/03/2009,7.397233287,3.973,5.2,0.141398197
9/03/2009,5.484785417,3.583,4.4,0.119370986
10/03/2009,5.333239398,3.297,3.8,0.117297865
11/03/2009,6.778609583,3.071,3.4,0.117297865
12/03/2009,3.452392454,2.889,3,0.117297865
13/03/2009,5.0770925,2.662,2.5,0.117297865
14/03/2009,5.031402593,2.552,2.3,0.101521185
15/03/2009,4.45036,2.45,2.1,0.082108708
16/03/2009,4.960352593,2.39,2,0.066665065
17/03/2009,2.956703056,2.363,1.9,0.061161012
18/03/2009,4.446473287,2.371,1.8,0.061077559
19/03/2009,4.806966806,2.405,1.9,0.049841323
20/03/2009,2.838054491,2.265,1.7,0.026934425
21/03/2009,4.078224676,2.236,1.5,0.026934425
22/03/2009,3.56330912,2.232,1.5,0.026934425
23/03/2009,2.64486912,2.235,1.4,0.026934425
24/03/2009,2.525498704,2.188,1.4,0.026934425
25/03/2009,1.796982639,2.11,1.3,0.026934425
26/03/2009,2.023261111,2.057,1.2,0.026934425
27/03/2009,1.957353889,1.994,1.1,0.026934425
28/03/2009,3.453118009,1.951,1.1,0.026934425
29/03/2009,1.741573426,1.863,1,0.021993072
30/03/2009,3.179344074,1.835,0.9,0.013566409
31/03/2009,3.521700093,1.911,1,0.013566409
1/04/2009,2.070897593,1.946,1.2,0.084762001
2/04/2009,1.444916667,1.899,1.2,0.084762001
3/04/2009,1.99195287,1.85,1.1,0.084762001
4/04/2009,-1.309476296,1.808,1,0.084737743
5/04/2009,-0.108199444,1.76,1,0.04963376
6/04/2009,-0.19201213,1.705,0.9,0.013522103
7/04/2009,0.976232315,1.723,0.9,0.000309986
8/04/2009,5.245533472,3.241,2,6.595573136
9/04/2009,3.868350833,2.977,2.4,8.240164149
10/04/2009,3.1223275,2.463,1.7,8.127697988
11/04/2009,1.14441338,2.274,1.5,7.847247214
12/04/2009,2.270919398,2.172,1.4,7.725844292
13/04/2009,1.540976343,2.101,1.3,7.538286184
14/04/2009,0.81963125,2.034,1.2,4.810895225
15/04/2009,0.716668519,2.003,1.2,4.300535563
16/04/2009,0.613706944,1.987,1.1,3.41522565
17/04/2009,1.709922454,1.952,1.1,1.643315743
18/04/2009,0.995413426,1.936,1.1,1.582064535
19/04/2009,0.88463662,1.908,1,1.313874277
20/04/2009,0.774095185,1.918,1,1.395722319
21/04/2009,0.073885926,2.026,1.1,1.684667703
22/04/2009,0.555922037,2.024,1.2,1.679055037
23/04/2009,-0.718315417,1.97,1.1,1.65088712
24/04/2009,-0.811020046,1.943,1.1,1.614877967
25/04/2009,-0.904931852,1.941,1,1.57671536
26/04/2009,0.141070694,1.936,1,1.51472356
27/04/2009,0.031189722,2.073,1,1.800505459
28/04/2009,7.304555694,2.505,1.1,1.247841648
29/04/2009,20.49027815,11.236,5,2.101352146
30/04/2009,38.78600407,17.558,12.9,10.47041032
1/05/2009,28.76854481,15.255,11.5,10.48333427
2/05/2009,21.00773097,9.608,8.1,10.46459599
3/05/2009,14.09425088,7.151,6.2,10.46459599
4/05/2009,12.13088074,5.904,5,10.43345849
5/05/2009,10.12070968,5.572,4.3,10.30936138
6/05/2009,12.66553704,8.617,5.8,13.70624572
7/05/2009,10.63539144,6.602,5.4,13.70624572
8/05/2009,13.90644491,12.051,7.7,19.37487314
9/05/2009,15.24944514,8.903,7.3,19.33464186
10/05/2009,12.52811162,8.455,7.3,20.57953323
11/05/2009,11.10425713,7.334,6.5,27.24973384
12/05/2009,9.679491204,5.811,5.4,26.10588052
13/05/2009,10.41295676,5.442,5.3,25.22089022
14/05/2009,10.58231125,4.877,5.1,24.05891956
15/05/2009,38.79380935,23.925,17.8,25.77258256
16/05/2009,70.081155,42.724,19.4,24.75888028
17/05/2009,400.5553438,123.645,112.6,24.99954747
18/05/2009,243.663,27.962,37.8,24.87519431
19/05/2009,118.8737951,18.831,19.4,24.70859667
20/05/2009,62.95287269,15.019,15,24.54729017
21/05/2009,45.60716435,12.742,11.3,24.71178746
22/05/2009,38.10764236,11.544,9.4,24.50728833
23/05/2009,38.8744213,18.408,13.8,25.5782804
24/05/2009,148.9414884,32.347,31.2,38.26729246
25/05/2009,79.63501852,18.498,17.1,38.55696045
26/05/2009,55.67776852,15.209,13.4,38.54784759
27/05/2009,41.84203588,13.051,11,38.51413093
28/05/2009,36.89855208,11.195,9.3,37.79418445
29/05/2009,31.72443634,9.762,8,37.49991978
30/05/2009,28.14664583,8.863,6.9,37.05257954
31/05/2009,25.96121412,8.021,6.1,36.60432963
1/06/2009,22.73184491,7.287,5.3,36.4874115
2/06/2009,20.58387037,6.786,4.7,36.12727971
3/06/2009,18.86540394,6.424,4.3,36.12727971
4/06/2009,16.71149653,6.175,4,36.06349241
5/06/2009,15.47719792,5.997,3.7,35.80108804
6/06/2009,16.38099306,5.762,3.5,35.43283196
7/06/2009,14.41151968,5.518,3.2,35.36314884
8/06/2009,14.05443866,5.369,3,35.36314884
9/06/2009,12.48799074,5.27,2.9,35.36314884
10/06/2009,12.95237153,5.175,2.8,35.26311515
11/06/2009,14.59753819,5.773,2.9,36.17765794
12/06/2009,13.37456019,5.445,2.7,35.58195697
13/06/2009,15.03861111,5.286,2.6,34.82340344
14/06/2009,14.03210995,5.121,2.4,34.7023964
15/06/2009,13.12268171,5.017,2.3,34.65577419
16/06/2009,12.77561227,4.881,2.2,34.65577419
17/06/2009,10.39443866,4.72,2.1,34.65577419
18/06/2009,10.59266782,4.66,1.9,34.65508488
19/06/2009,9.205604167,4.57,1.8,34.64706153
20/06/2009,9.920782407,4.503,1.8,34.60296675
21/06/2009,8.690755787,4.466,1.7,34.59626652
22/06/2009,10.83946759,4.437,1.7,34.59591885
23/06/2009,11.46674769,4.404,1.6,34.59591885
24/06/2009,9.622690972,4.357,1.6,34.59591885
25/06/2009,10.20196065,4.333,1.6,34.52447814
26/06/2009,9.301047454,4.331,1.6,34.50619734
27/06/2009,11.35217014,4.292,1.6,34.50619734
28/06/2009,7.938756944,4.248,1.5,34.50619734
29/06/2009,9.312474537,4.558,1.7,35.82039384
30/06/2009,9.705685185,4.518,1.7,37.42265054
1/07/2009,8.986092593,4.41,1.7,37.38517061
2/07/2009,8.136811343,4.379,1.6,37.12188946
3/07/2009,10.51360069,4.655,1.9,37.76279165
4/07/2009,8.58278588,4.971,2.1,40.3264028
5/07/2009,94.02912731,33.727,53.9,47.82370489
6/07/2009,83.52207755,13.14,27.8,50.86825928
7/07/2009,40.19765046,7.936,13.5,50.70887618
8/07/2009,29.94909259,6.881,10.1,50.46525951
9/07/2009,23.73180324,5.979,7.8,50.22131912
10/07/2009,20.45442824,5.471,6.8,49.93674761
11/07/2009,17.86347685,5.114,6.2,49.27963418
12/07/2009,16.71114699,5.138,5.9,48.89404277
13/07/2009,18.70104514,5.175,5.6,49.21449426
14/07/2009,14.67484722,4.603,4.9,49.21449426
15/07/2009,12.9680162,4.449,4.6,48.72718512
16/07/2009,14.78395255,4.37,4.3,48.72718512
17/07/2009,12.33128704,4.169,3.9,48.72718512
18/07/2009,10.3525544,4.106,3.8,48.14808763
19/07/2009,12.03523843,4.126,4.1,46.52852135
20/07/2009,11.84865741,3.989,3.9,46.44311303
21/07/2009,7.138342593,4.63,6.8,45.5838331
22/07/2009,30.91980343,9.127,17.4,43.30497404
23/07/2009,25.40855403,12.355,14.7,42.65239746
24/07/2009,25.39884051,11.433,15.3,43.32233768
25/07/2009,12.49807722,7.749,10.1,43.32233768
26/07/2009,3.956709769,6.571,7.8,43.26370725
27/07/2009,-3.323889167,5.852,6.4,43.17397617
28/07/2009,-7.209937454,5.475,5.5,43.15323453
29/07/2009,1.962968287,5.161,5,43.0209586
30/07/2009,2.75434625,4.81,4.4,42.8355131
31/07/2009,2.032747037,4.468,3.9,41.70225063
1/08/2009,7.641576019,4.566,4.7,39.35920692
2/08/2009,7.326600972,4.289,4,39.15336334
3/08/2009,5.517209676,4.203,5.527036153,39.01851418
4/08/2009,4.87198662,4.101,5.422752452,38.5566645
5/08/2009,10.60671514,4.302,5.631319854,38.2121006
6/08/2009,7.265391574,3.936,5.318468751,38.18066982
7/08/2009,3.47124338,3.787,5.109901349,38.1716293
8/08/2009,3.750458519,3.661,5.005617648,37.84064293
9/08/2009,3.764809907,3.515,4.901333947,36.45322175
10/08/2009,-1.682777778,3.409,4.797050246,35.94815337
11/08/2009,2.35767,3.343,2.5519,35.75136539
12/08/2009,4.399722454,3.298,2.5519,35.71555843
13/08/2009,2.570382361,3.307,0,35.68113053
14/08/2009,2.595989306,3.363,0,35.68041218
15/08/2009,4.300515602,3.319,0,35.67033996
16/08/2009,3.817453426,3.337,0,36.24957348
17/08/2009,3.882470093,3.338,0,36.15602304
18/08/2009,5.61702912,4.78,0,35.97322529
19/08/2009,8.742276991,6.399,0,40.79530994
20/08/2009,5.773183333,4.589,0,39.63474115
21/08/2009,3.203646528,4.115,0,39.35317842
22/08/2009,5.69430338,3.863,0,39.18734272
23/08/2009,4.090591806,3.679,0,39.09366647
24/08/2009,3.379044769,3.529,0,38.39309501
25/08/2009,3.343666944,3.451,0,37.20818631
26/08/2009,16.67177875,5.378,0,35.57280424
27/08/2009,16.85180602,4.678,0,35.15640535
28/08/2009,8.877668194,4.166,0,34.75888978
29/08/2009,10.2296387,5.625,0,33.54018995
30/08/2009,10.28977708,4.742,0,32.92423763
31/08/2009,15.48626954,5.995,0,34.81224107
1/09/2009,15.68403139,5.186,0,34.39431244
2/09/2009,11.89770153,5.045,0,34.48002287
3/09/2009,10.60734875,4.5,0,34.47999482
4/09/2009,8.064126944,4.145,0,34.47896673
5/09/2009,7.426028935,3.921,0,34.47435074
6/09/2009,6.891933889,3.721,0,34.47435074
7/09/2009,5.526658148,3.549,0,33.91832196
8/09/2009,4.156092454,3.383,0,33.22344692
9/09/2009,5.490810324,3.227,0,31.51782126
10/09/2009,4.793858056,3.144,0,30.92017242
11/09/2009,3.410567824,3.054,0,30.50611068
12/09/2009,5.573717963,2.978,0,28.75861744
13/09/2009,4.587703657,2.859,0,28.52999711
14/09/2009,4.002148056,2.759,0,25.64266471
15/09/2009,8.74874375,2.714,0,22.86306159
16/09/2009,7.944481991,2.673,0,22.85549813
17/09/2009,4.951819676,2.587,0,22.30840786
18/09/2009,3.851188333,2.492,0,21.78144806
19/09/2009,4.307735185,2.416,0,21.11508054
20/09/2009,5.785284815,2.359,0,21.11508054
21/09/2009,4.328795185,2.316,0,20.48020675
22/09/2009,4.246221759,2.297,0,20.28912861
23/09/2009,5.63275,2.249,0,20.28912861
24/09/2009,5.293723241,2.227,0,20.28912861
25/09/2009,4.169846065,2.34,0,20.64277448
26/09/2009,3.964741667,2.535,0,20.89507122
27/09/2009,5.40497662,2.493,0,20.63396499
28/09/2009,4.320666019,3.107,0,21.62820983
29/09/2009,3.7842,4.221,0,21.62820983
30/09/2009,5.561421713,3.299,0,21.13276791
1/10/2009,5.331448287,2.981,0,21.06916326
2/10/2009,6.228973981,2.82,0,21.27087877
3/10/2009,6.214247546,2.752,0,20.81171496
4/10/2009,5.377276111,2.673,0,20.81171496
5/10/2009,4.029173889,2.581,0,20.81171496
6/10/2009,4.580845833,2.512,0,20.81171496
7/10/2009,5.37423662,2.442,0,20.81171496
8/10/2009,4.731386019,2.416,0,20.81171496
9/10/2009,5.223981713,2.897,0,23.26110302
10/10/2009,5.051278287,3.312,0,27.56221082
11/10/2009,5.8885,3.127,0,24.69789117
12/10/2009,6.419891713,3.188,0,23.28330544
13/10/2009,5.56434,2.917,0,22.82252699
14/10/2009,5.36558,2.737,0,22.57804308
15/10/2009,6.435968287,2.63,0,22.54288477
16/10/2009,7.093713981,2.755,0,22.31779248
17/10/2009,10.71048565,3.647,0,22.23823956
18/10/2009,26.55644324,18.779,0,23.84021988
19/10/2009,25.43680083,10.743,0,24.2372927
20/10/2009,18.10945245,8.426,0,24.29519059
21/10/2009,13.73340875,6.878,0,24.01910864
22/10/2009,13.41822333,5.975,0,23.89090453
23/10/2009,11.78502231,7.084,0,23.98064871
24/10/2009,9.529243148,5.745,0,23.97366916
25/10/2009,7.881081528,4.948,0,23.97366916
26/10/2009,12.33677588,5.099,0,23.97366916
27/10/2009,17.86642449,10.451,0,29.97385759
28/10/2009,14.93245056,7.169,0,29.77554355
29/10/2009,12.89436875,6.052,0,31.37626143
30/10/2009,8.710099074,4.935,0,31.33607967
31/10/2009,8.00959,4.389,0,30.17495647
1/11/2009,7.28912,3.991,0,28.62508931
2/11/2009,11.37101218,3.744,0,27.1786558
3/11/2009,17.69805329,3.645,0,25.87259259
4/11/2009,12.85029718,3.401,0,23.84405754
5/11/2009,14.77680005,3.567,0,23.04182461
6/11/2009,13.94651981,3.123,0,22.99056812
7/11/2009,11.28013968,2.883,0,22.42615252
8/11/2009,9.521654954,2.733,0,21.88743562
9/11/2009,9.609614398,2.643,0,20.78336455
10/11/2009,8.38598338,2.567,0,20.78336455
11/11/2009,8.39071662,2.578,0,20.19252373
12/11/2009,7.81835,2.427,0,20.19252373
13/11/2009,7.38285338,2.286,0,20.11742422
14/11/2009,5.26301,2.255,0,20.11742422
15/11/2009,5.956201435,2.149,0,19.11348044
16/11/2009,5.966284815,2.035,0,18.70223611
17/11/2009,6.36417588,1.951,0,18.70223611
18/11/2009,5.050561852,1.93,0,18.68702091
19/11/2009,4.952050324,1.88,0,18.68567226
20/11/2009,6.103204213,1.814,0,17.53521938
21/11/2009,9.73351838,1.781,0,15.06299509
22/11/2009,16.41455282,2.034,0,13.06317483
23/11/2009,12.01774556,1.978,0,13.11747685
24/11/2009,16.63871468,1.987,0,10.62015343
25/11/2009,14.04723227,1.796,0,9.835676293
26/11/2009,11.16325944,1.54,0,7.587995121
27/11/2009,10.15637315,1.493,0,7.230393912
28/11/2009,9.412267407,1.532,0,6.474213323
29/11/2009,11.48027259,1.6,0,6.474213323
30/11/2009,8.866527917,1.761,0,7.667643485
1/12/2009,8.158119398,2.167,0,7.954532187
2/12/2009,7.014203194,3.218,0,7.905720795
3/12/2009,9.84828463,6.225,0,8.131699354
4/12/2009,8.15592,3.812,0,8.096877626
5/12/2009,5.435357037,2.846,0,8.028003307
6/12/2009,6.803564444,2.406,0,7.139852921
7/12/2009,5.768768935,2.178,0,6.848595201
8/12/2009,6.716209815,1.991,0,6.315084851
9/12/2009,5.345106713,1.916,0,5.514047207
10/12/2009,9.887593056,2.364,0,4.57121347
11/12/2009,8.55513,2.83,0,4.57121347
12/12/2009,7.323556944,2.381,0,3.842544272
13/12/2009,7.77934162,2.015,0,3.509847787
14/12/2009,5.136904907,1.898,0,3.478059111
15/12/2009,5.672926065,2.404,0,5.385863243
16/12/2009,4.748523148,2.173,0,4.664473964
17/12/2009,4.546819583,1.998,0,3.940343544
18/12/2009,4.889415278,1.797,0,2.941216827
19/12/2009,5.086933565,1.757,0,2.399556851
20/12/2009,5.149861574,1.714,0,2.265830902
21/12/2009,6.235942176,1.55,0,2.396765967
22/12/2009,1.973070324,1.472,0,2.396765967
23/12/2009,3.639248333,1.396,0,2.386638316
24/12/2009,2.284816574,1.298,0,1.986358475
25/12/2009,3.904468704,1.233,0,1.513572683
26/12/2009,2.772174676,1.151,0,0.887160403
27/12/2009,5.127029074,1.208,0,0.579746201
28/12/2009,3.325490926,1.287,0,0.579746201
29/12/2009,3.455891204,1.188,0,0.519898144
30/12/2009,2.822517269,1.003,0,0.300033668
31/12/2009,2.95312338,0.944,0,0.299106474
1/01/2010,-0.44953,0.917,0,0.266996451
2/01/2010,2.577063102,0.85,1.40879,0.093153305
3/01/2010,4.592791759,1.037,1.4193,0.056208077
4/01/2010,5.956924398,1.437,1.40326,0.036867933
5/01/2010,3.790655046,1.065,1.4548,0.035860291
6/01/2010,3.449850926,0.923,1.4152,0.021106205
7/01/2010,17.27210963,4.682,1.41872,0.010315649
8/01/2010,28.79198282,2.983,1.69043,0.020742687
9/01/2010,12.65155792,1.882,1.64232,0.059211267
10/01/2010,17.57455273,4.403,1.58236,0.05301182
11/01/2010,34.96093986,10.669,3.11956,1.319201166
12/01/2010,20.75649167,5.068,2.49224,1.06859271
13/01/2010,12.30638,3.673,2.09841,0.27313249
14/01/2010,9.899938056,3.296,2.04751,0.041931406
15/01/2010,10.19677162,3.578,2.19951,0.041931406
16/01/2010,8.296157824,3.037,2.12814,0.041931406
17/01/2010,7.074944167,2.805,2.03076,0.047792136
18/01/2010,6.667864259,2.798,2.0851,0.046059997
19/01/2010,6.869446435,2.894,2.15731,0.019147902
20/01/2010,6.883254444,2.818,2.24338,0.010067824
21/01/2010,6.915960972,2.845,2.2794,0.009162876
22/01/2010,14.77568704,7.107,3.46417,0.006244179
23/01/2010,23.43831005,9.22,4.60444,0.018022862
24/01/2010,17.89205532,6.579,3.95016,0.017904917
25/01/2010,12.62680588,6.747,4.28314,0.014187334
26/01/2010,10.59864852,5.524,4.28211,0.011507792
27/01/2010,7.902488565,4.562,3.70208,0.004993967
28/01/2010,8.905125046,3.856,3.20198,0.002324427
29/01/2010,7.381165417,3.412,2.90929,0.0015493
30/01/2010,7.0361925,3.091,2.67418,0.001250097
31/01/2010,7.210070231,3.507,2.61358,0.000944255
1/02/2010,2.571658009,3.387,2.58695,0.000944255
2/02/2010,3.985493935,2.934,2.31596,0.000943794
3/02/2010,4.009769074,2.607,2.14251,0.000661984
4/02/2010,3.602848056,2.445,2.03414,0.000324919
5/02/2010,3.624298148,2.337,1.93696,7.99E-05
6/02/2010,2.987585926,2.242,1.87296,0
7/02/2010,4.364497361,2.157,1.82392,0
8/02/2010,3.627919907,2.222,1.84714,0
9/02/2010,3.110180093,2.091,1.83797,0
10/02/2010,3.899452963,2.075,1.80828,0
